count,hate_speech,offensive_language,neither,class,tweet
0,0,0,0,-1,"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYoupic.twitter.com/M1yzgyeEdY"
0,0,0,0,-1,Thank you! #ImWithYoupic.twitter.com/6XkUQ0W4QS
0,0,0,0,-1,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!
0,0,0,0,-1,THANK YOU INDIANA! #Trump2016pic.twitter.com/Jmkah9wGaA
0,0,0,0,-1,Thank you Iowa- see you soon! #Trump2016 #ImWithYou URLHERE
0,0,0,0,-1,I will be interviewed by MENTIONHERE tonight on MENTIONHERE at 8pm. Enjoy!
0,0,0,0,-1,The American people agree. No free pass for #CrookedHillary!pic.twitter.com/lTjLVKkzh1
0,0,0,0,-1,"To all the Bernie voters who want to stop bad trade deals & global special interests, we welcome you with open arms. People first."
0,0,0,0,-1,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.
0,0,0,0,-1,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.
0,0,0,0,-1,#CrookedHillary is not qualified!URLHERE
0,0,0,0,-1,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!
0,0,0,0,-1,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!"
0,0,0,0,-1,"This election is a choice between law, order & safety - or chaos, crime & violence. I will make America safe again for everyone. #ImWithYou"
0,0,0,0,-1,"For too many years, our inner cities have been left behind. I am going to deliver jobs, safety and protection for those in need."
0,0,0,0,-1,"Crime is out of control, and rapidly getting worse. Look what is going on in Chicago and our inner cities. Not good!"
0,0,0,0,-1,#MakeAmericaGreatAgain #ImWithYou URLHERE
0,0,0,0,-1,Senior United States District Judge Robert E. Payne today ruled in favor of Trump campaign delegates who had argued..URLHERE
0,0,0,0,-1,Speech on Veterans' Reform: URLHERE
0,0,0,0,-1,Great poll- Florida! Thank you!pic.twitter.com/4FuPpL5WOM
0,0,0,0,-1,"Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan."
0,0,0,0,-1,"Join me in Westfield, Indiana- tomorrow night at 7:30pm! #Trump2016 Tickets: URLHERE"
0,0,0,0,-1,"I heard that the underachieving John King of MENTIONHERE on Inside Politics was one hour of lies. Happily, few people are watching - dead network!"
0,0,0,0,-1,"The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!"
0,0,0,0,-1,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!
0,0,0,0,-1,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!
0,0,0,0,-1,New poll - thank you! #Trump2016 URLHERE
0,0,0,0,-1,Way to go MENTIONHERE - you are a true champion. Proud of you!
0,0,0,0,-1,MAKE AMERICA SAFE AGAIN! URLHERE
0,0,0,0,-1,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on MENTIONHERE?
0,0,0,0,-1,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami."
0,0,0,0,-1,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...URLHERE
0,0,0,0,-1,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country
0,0,0,0,-1,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary."
0,0,0,0,-1,Thank you Speaker MENTIONHERE! #AmericaFirst #Trump2016URLHERE
0,0,0,0,-1,#MakeAmericaGreatAgainURLHERE
0,0,0,0,-1,Thank you Rep. Collins! #Trump2016URLHERE
0,0,0,0,-1,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!
0,0,0,0,-1,"Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. #Trump2016 #AmericaFirstpic.twitter.com/sryJgRyd56"
0,0,0,0,-1,Where is the outrage for this Disney book? Is this the 'Star of David' also? Dishonest media! #Frozenpic.twitter.com/4LJBpSm8xa
0,0,0,0,-1,"To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary. URLHERE"
0,0,0,0,-1,Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.
0,0,0,0,-1,"I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes, MENTIONHERE MENTIONHERE"
0,0,0,0,-1,"Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C."
0,0,0,0,-1,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.
0,0,0,0,-1,"Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center, Airport - and destroyed City"
0,0,0,0,-1,"I made a lot of money in Atlantic City and left 7 years ago, great timing (as all know). Pols made big mistakes, now many bankruptcies."
0,0,0,0,-1,"Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!"
0,0,0,0,-1,"The rigged system may have helped Hillary Clinton escape criminal charges, but...URLHERE"
0,0,0,0,-1,"Crooked Hillary has once again been proven to be a person who is dishonest, incompetent and of very bad judgement."
0,0,0,0,-1,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive, highly classified information."" Not fit!"
0,0,0,0,-1,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!
0,0,0,0,-1,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!"
0,0,0,0,-1,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win
0,0,0,0,-1,I will be interviewed by MENTIONHERE tonight on MENTIONHERE at 11pm. Enjoy!
0,0,0,0,-1,"My son, MENTIONHERE will be interviewed by MENTIONHERE tonight at 10pm on MENTIONHERE. Enjoy!"
0,0,0,0,-1,Looking forward to meeting with MENTIONHERE in a little while. We will be traveling to North Carolina together today.
0,0,0,0,-1,FBI director said Crooked Hillary compromised our national security. No charges. Wow! #RiggedSystem
0,0,0,0,-1,"The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment."
0,0,0,0,-1,It was great spending time with MENTIONHERE yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!
0,0,0,0,-1,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!
0,0,0,0,-1,"On MENTIONHERE at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!"
0,0,0,0,-1,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?
0,0,0,0,-1,"With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!"
0,0,0,0,-1,"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?"
0,0,0,0,-1,The only people who are not interested in being the V.P. pick are the people who have not been asked!
0,0,0,0,-1,I look forward to meeting MENTIONHERE today in New Jersey. She has done a great job as Senator of Iowa!
0,0,0,0,-1,"Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed, great people!"
0,0,0,0,-1,"Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!"
0,0,0,0,-1,"Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!"
0,0,0,0,-1,Happy 4th of July! #Trump2016 #AmericaFirst URLHERE
0,0,0,0,-1,Crooked Hillary will NEVER be able to handle the complexities and danger of ISIS - it will just go on forever. We need change!
0,0,0,0,-1,"The third mass attack (slaughter) in days by ISIS. 200 dead in Baghdad, worst in many years. We do not have leadership that can stop this!"
0,0,0,0,-1,"In Bangladesh, hostages were immediately killed by ISIS terrorists if they were unable to cite a verse from the Koran. 20 were killed!"
0,0,0,0,-1,I believe that Crooked Hillary sent Bill to have the meeting with the U.S.A.G. So Bill is not in trouble with H except that he got caught!
0,0,0,0,-1,"The SECRET meeting between Bill Clinton and the U.S.A.G. in back of closed plane was heightened with FBI shouting ""go away, no pictures."""
0,0,0,0,-1,"Does anybody really believe that Bill Clinton and the U.S.A.G. talked only about ""grandkids"" and golf for 37 minutes in plane on tarmac?"
0,0,0,0,-1,"""THE SYSTEM IS RIGGED!"""
0,0,0,0,-1,"On Saturday a great man, Elie Wiesel, passed away.The world is a better place because of him and his belief that good can triumph over evil!"
0,0,0,0,-1,Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is totally rigged & corrupt!
0,0,0,0,-1,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.
0,0,0,0,-1,"Just watched MENTIONHERE and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!"
0,0,0,0,-1,"It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!"
0,0,0,0,-1,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!
0,0,0,0,-1,Thank you MENTIONHERE. #ImWithYoupic.twitter.com/SLdqNhD4Tm
0,0,0,0,-1,Thank you for your support! #AmericaFirst #LeadRight2016URLHERE
0,0,0,0,-1,Thank you! #AmericaFirstpic.twitter.com/MYG45LxGmH
0,0,0,0,-1,If I become the next POTUS- they will not be ignoring! #AmericaFirstURLHERE
0,0,0,0,-1,Crooked Hillary -- Makes History! #ImWithYou #AmericaFirstpic.twitter.com/PKQhYhMmIX
0,0,0,0,-1,The #2A to our Constitution is clear. The right of the people to keep & bear Arms shall not be infringed upon.pic.twitter.com/sqe12D0MBJ
0,0,0,0,-1,#AmericaFirst #ImWithYoupic.twitter.com/iEcnnlJ728
0,0,0,0,-1,"The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release"
0,0,0,0,-1,"Just read in the failing MENTIONHERE that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!"
0,0,0,0,-1,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst URLHERE
0,0,0,0,-1,Just returned from Colorado. Amazing crowd!
0,0,0,0,-1,Thank you for inviting me to the Western Conservative Summit in Colorado! #ImWithYou #WCS16 URLHERE
0,0,0,0,-1,Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirstpic.twitter.com/ravfFT5UBE
0,0,0,0,-1,These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirstURLHERE#st_refDomain=t.co&st_refQuery=/h7m3WSKGlO??_
0,0,0,0,-1,"Yet another terrorist attack today in Israel -- a father, shot at by a Palestinian terrorist, was killed while: URLHERE"
0,0,0,0,-1,Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough. URLHERE
0,0,0,0,-1,.MENTIONHERE great job on FOX this morning. Keep up the good work!
0,0,0,0,-1,Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?
0,0,0,0,-1,Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.
0,0,0,0,-1,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!"
0,0,0,0,-1,#ThrowbackThursday #Trump2016URLHERE
0,0,0,0,-1,I will be interviewed by MENTIONHERE tonight at 10pm on FOX! Enjoy!
0,0,0,0,-1,"The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!"
0,0,0,0,-1,I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!
0,0,0,0,-1,The very dishonest MENTIONHERE refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!
0,0,0,0,-1,One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America. URLHERE
0,0,0,0,-1,Why would college graduates want Crooked Hillary as their President? She will destroy them!URLHERE
0,0,0,0,-1,New book by MENTIONHERE is absolutely terrific and a must read! #WakeUpAmerica
0,0,0,0,-1,The story with Hillary will never change.URLHERE
0,0,0,0,-1,"For reasons only they can explain, the MENTIONHERE wants to continue our bad trade deals rather than renegotiating and making them better."
0,0,0,0,-1,Tremendous day in Massachusetts and Maine. Thank you to everyone for making it so special!
0,0,0,0,-1,"""MENTIONHERE: MENTIONHERE MENTIONHERE As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding"""
0,0,0,0,-1,I will be on MENTIONHERE at 8:00 P.M. Enjoy!
0,0,0,0,-1,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!
0,0,0,0,-1,"Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center! URLHERE"
0,0,0,0,-1,New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016pic.twitter.com/dL5ahNcwZb
0,0,0,0,-1,Just watched Senator John Barrasso on MENTIONHERE - He was great! Thank you John.
0,0,0,0,-1,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?
0,0,0,0,-1,"The MENTIONHERE must fight harder for the American worker. China, and many others, are taking advantage of U.S. with our terrible trade pacts"
